"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Data Item","Domain","Domain Category","Value","CV (%)"
"CENSUS","2017","YEAR","","STATE","WISCONSIN","55","","","","","","","00000000","","ALMONDS","ALMONDS - ACRES BEARING & NON-BEARING","AREA OPERATED","AREA OPERATED: (10.0 TO 49.9 ACRES)"," (D)","(D)"
"CENSUS","2017","YEAR","","STATE","WISCONSIN","55","","","","","","","00000000","","ALMONDS","ALMONDS - ACRES BEARING & NON-BEARING","ECONOMIC CLASS","ECONOMIC CLASS: (25,000 TO 49,999 $)"," (D)","(D)"
"CENSUS","2017","YEAR","","STATE","WISCONSIN","55","","","","","","","00000000","","ALMONDS","ALMONDS - ACRES BEARING & NON-BEARING","FARM SALES","FARM SALES: (25,000 TO 49,999 $)"," (D)","(D)"
"CENSUS","2017","YEAR","","STATE","WISCONSIN","55","","","","","","","00000000","","ALMONDS","ALMONDS - ACRES BEARING & NON-BEARING","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (1113)"," (D)","(D)"
"CENSUS","2017","YEAR","","STATE","WISCONSIN","55","","","","","","","00000000","","ALMONDS","ALMONDS - ACRES BEARING & NON-BEARING","ORGANIZATION","ORGANIZATION: (TAX PURPOSES, FAMILY & INDIVIDUAL)"," (D)","(D)"
"CENSUS","2017","YEAR","","STATE","WISCONSIN","55","","","","","","","00000000","","ALMONDS","ALMONDS - ACRES BEARING & NON-BEARING","PRODUCERS","PRODUCERS: (2 PRODUCERS)"," (D)","(D)"
"CENSUS","2017","YEAR","","STATE","WISCONSIN","55","","","","","","","00000000","","ALMONDS","ALMONDS - ACRES BEARING & NON-BEARING","TENURE","TENURE: (FULL OWNER)"," (D)","(D)"
"CENSUS","2017","YEAR","","STATE","WISCONSIN","55","","","","","","","00000000","","ALMONDS","ALMONDS - ACRES BEARING & NON-BEARING","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","YEAR","","STATE","WISCONSIN","55","","","","","","","00000000","","ALMONDS","ALMONDS - OPERATIONS WITH AREA BEARING","TOTAL","NOT SPECIFIED","2","98.3"
"CENSUS","2017","YEAR","","STATE","WISCONSIN","55","","","","","","","00000000","","ALMONDS","ALMONDS - OPERATIONS WITH AREA BEARING & NON-BEARING","AREA OPERATED","AREA OPERATED: (10.0 TO 49.9 ACRES)","2","98.3"
"CENSUS","2017","YEAR","","STATE","WISCONSIN","55","","","","","","","00000000","","ALMONDS","ALMONDS - OPERATIONS WITH AREA BEARING & NON-BEARING","ECONOMIC CLASS","ECONOMIC CLASS: (25,000 TO 49,999 $)","2","98.3"
"CENSUS","2017","YEAR","","STATE","WISCONSIN","55","","","","","","","00000000","","ALMONDS","ALMONDS - OPERATIONS WITH AREA BEARING & NON-BEARING","FARM SALES","FARM SALES: (25,000 TO 49,999 $)","2","98.3"
"CENSUS","2017","YEAR","","STATE","WISCONSIN","55","","","","","","","00000000","","ALMONDS","ALMONDS - OPERATIONS WITH AREA BEARING & NON-BEARING","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (1113)","2","98.3"
"CENSUS","2017","YEAR","","STATE","WISCONSIN","55","","","","","","","00000000","","ALMONDS","ALMONDS - OPERATIONS WITH AREA BEARING & NON-BEARING","ORGANIZATION","ORGANIZATION: (TAX PURPOSES, FAMILY & INDIVIDUAL)","2","98.3"
"CENSUS","2017","YEAR","","STATE","WISCONSIN","55","","","","","","","00000000","","ALMONDS","ALMONDS - OPERATIONS WITH AREA BEARING & NON-BEARING","PRODUCERS","PRODUCERS: (2 PRODUCERS)","2","98.3"
"CENSUS","2017","YEAR","","STATE","WISCONSIN","55","","","","","","","00000000","","ALMONDS","ALMONDS - OPERATIONS WITH AREA BEARING & NON-BEARING","TENURE","TENURE: (FULL OWNER)","2","98.3"
"CENSUS","2017","YEAR","","STATE","WISCONSIN","55","","","","","","","00000000","","ALMONDS","ALMONDS - OPERATIONS WITH AREA BEARING & NON-BEARING","TOTAL","NOT SPECIFIED","2","98.3"
"CENSUS","2016","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","ALMONDS","ALMONDS, ORGANIC - ACRES HARVESTED","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","5,897","9.4"
"CENSUS","2016","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","ALMONDS","ALMONDS, ORGANIC - OPERATIONS WITH AREA HARVESTED","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","76","5.9"
"CENSUS","2016","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","ALMONDS","ALMONDS, ORGANIC - OPERATIONS WITH SALES","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","76","5.9"
"CENSUS","2016","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","ALMONDS","ALMONDS, ORGANIC - SALES, MEASURED IN $","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","32,014,247","9.4"
"CENSUS","2016","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","ALMONDS","ALMONDS, ORGANIC, SHELLED - PRODUCTION, MEASURED IN LB","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","6,641,324","10.1"
"CENSUS","2016","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","ALMONDS","ALMONDS, ORGANIC, SHELLED - SALES, MEASURED IN LB","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","6,641,324","10.1"
"CENSUS","2016","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","ALMONDS","ALMONDS, ORGANIC - ACRES HARVESTED","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","5,897","9.4"
"CENSUS","2016","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","ALMONDS","ALMONDS, ORGANIC - OPERATIONS WITH AREA HARVESTED","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","76","5.9"
"CENSUS","2016","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","ALMONDS","ALMONDS, ORGANIC - OPERATIONS WITH SALES","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","76","5.9"
"CENSUS","2016","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","ALMONDS","ALMONDS, ORGANIC - SALES, MEASURED IN $","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","32,014,247","9.4"
"CENSUS","2016","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","ALMONDS","ALMONDS, ORGANIC, SHELLED - PRODUCTION, MEASURED IN LB","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","6,641,324","10.1"
"CENSUS","2016","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","ALMONDS","ALMONDS, ORGANIC, SHELLED - SALES, MEASURED IN LB","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","6,641,324","10.1"
"CENSUS","2015","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","ALMONDS","ALMONDS, ORGANIC - ACRES HARVESTED","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","6,209","23.0"
"CENSUS","2015","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","ALMONDS","ALMONDS, ORGANIC - OPERATIONS WITH AREA HARVESTED","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","81","19.2"
"CENSUS","2015","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","ALMONDS","ALMONDS, ORGANIC - OPERATIONS WITH SALES","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","81","19.2"
"CENSUS","2015","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","ALMONDS","ALMONDS, ORGANIC - PRODUCTION, MEASURED IN LB","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","7,437,236","23.5"
"CENSUS","2015","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","ALMONDS","ALMONDS, ORGANIC - SALES, MEASURED IN $","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","40,600,262","23.8"
"CENSUS","2015","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","ALMONDS","ALMONDS, ORGANIC - SALES, MEASURED IN LB","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","7,316,789","23.7"
"CENSUS","2015","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","ALMONDS","ALMONDS, ORGANIC - ACRES HARVESTED","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)"," (D)","(D)"
"CENSUS","2015","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","ALMONDS","ALMONDS, ORGANIC - OPERATIONS WITH AREA HARVESTED","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","79","19.9"
"CENSUS","2015","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","ALMONDS","ALMONDS, ORGANIC - OPERATIONS WITH SALES","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","79","19.9"
"CENSUS","2015","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","ALMONDS","ALMONDS, ORGANIC - PRODUCTION, MEASURED IN LB","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)"," (D)","(D)"
"CENSUS","2015","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","ALMONDS","ALMONDS, ORGANIC - SALES, MEASURED IN $","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)"," (D)","(D)"
"CENSUS","2015","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","ALMONDS","ALMONDS, ORGANIC - SALES, MEASURED IN LB","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)"," (D)","(D)"
"CENSUS","2015","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","ALMONDS","ALMONDS, ORGANIC - ACRES HARVESTED","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)"," (D)","(D)"
"CENSUS","2015","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","ALMONDS","ALMONDS, ORGANIC - OPERATIONS WITH AREA HARVESTED","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","2","(H)"
"CENSUS","2015","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","ALMONDS","ALMONDS, ORGANIC - OPERATIONS WITH SALES","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","2","(H)"
"CENSUS","2015","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","ALMONDS","ALMONDS, ORGANIC - PRODUCTION, MEASURED IN LB","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)"," (D)","(D)"
"CENSUS","2015","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","ALMONDS","ALMONDS, ORGANIC - SALES, MEASURED IN $","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)"," (D)","(D)"
"CENSUS","2015","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","ALMONDS","ALMONDS, ORGANIC - SALES, MEASURED IN LB","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)"," (D)","(D)"
"CENSUS","2014","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","ALMONDS","ALMONDS, ORGANIC - ACRES HARVESTED","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED & EXEMPT)","6,162","37.3"
"CENSUS","2014","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","ALMONDS","ALMONDS, ORGANIC - ACRES HARVESTED","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","6,157","37.4"
"CENSUS","2014","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","ALMONDS","ALMONDS, ORGANIC - ACRES HARVESTED","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA EXEMPT)","5","(H)"
"CENSUS","2014","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","ALMONDS","ALMONDS, ORGANIC - OPERATIONS WITH AREA HARVESTED","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED & EXEMPT)","99","19.5"
"CENSUS","2014","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","ALMONDS","ALMONDS, ORGANIC - OPERATIONS WITH AREA HARVESTED","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","90","21.3"
"CENSUS","2014","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","ALMONDS","ALMONDS, ORGANIC - OPERATIONS WITH AREA HARVESTED","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA EXEMPT)","9","50.9"
"CENSUS","2014","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","ALMONDS","ALMONDS, ORGANIC - OPERATIONS WITH SALES","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED & EXEMPT)","99","19.5"
"CENSUS","2014","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","ALMONDS","ALMONDS, ORGANIC - OPERATIONS WITH SALES","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","90","21.3"
"CENSUS","2014","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","ALMONDS","ALMONDS, ORGANIC - OPERATIONS WITH SALES","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA EXEMPT)","9","50.9"
"CENSUS","2014","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","ALMONDS","ALMONDS, ORGANIC - OPERATIONS WITH SALES IN CONVENTIONAL MARKETS","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED & EXEMPT)","7","92.5"
"CENSUS","2014","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","ALMONDS","ALMONDS, ORGANIC - OPERATIONS WITH SALES IN CONVENTIONAL MARKETS","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","7","92.5"
"CENSUS","2014","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","ALMONDS","ALMONDS, ORGANIC - OPERATIONS WITH SALES IN ORGANIC MARKETS","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED & EXEMPT)","97","18.7"
"CENSUS","2014","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","ALMONDS","ALMONDS, ORGANIC - OPERATIONS WITH SALES IN ORGANIC MARKETS","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","88","20.5"
"CENSUS","2014","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","ALMONDS","ALMONDS, ORGANIC - OPERATIONS WITH SALES IN ORGANIC MARKETS","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA EXEMPT)","9","50.9"
"CENSUS","2014","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","ALMONDS","ALMONDS, ORGANIC - PRODUCTION, MEASURED IN LB","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED & EXEMPT)","7,611,429","37.9"
"CENSUS","2014","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","ALMONDS","ALMONDS, ORGANIC - PRODUCTION, MEASURED IN LB","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","7,608,853","37.9"
"CENSUS","2014","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","ALMONDS","ALMONDS, ORGANIC - PRODUCTION, MEASURED IN LB","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA EXEMPT)","2,576","73.0"
"CENSUS","2014","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","ALMONDS","ALMONDS, ORGANIC - SALES IN CONVENTIONAL MARKETS, MEASURED IN $","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED & EXEMPT)"," (D)","(D)"
"CENSUS","2014","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","ALMONDS","ALMONDS, ORGANIC - SALES IN CONVENTIONAL MARKETS, MEASURED IN $","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)"," (D)","(D)"
"CENSUS","2014","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","ALMONDS","ALMONDS, ORGANIC - SALES IN CONVENTIONAL MARKETS, MEASURED IN LB","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED & EXEMPT)"," (D)","(D)"
"CENSUS","2014","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","ALMONDS","ALMONDS, ORGANIC - SALES IN CONVENTIONAL MARKETS, MEASURED IN LB","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)"," (D)","(D)"
"CENSUS","2014","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","ALMONDS","ALMONDS, ORGANIC - SALES IN ORGANIC MARKETS, MEASURED IN $","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED & EXEMPT)"," (D)","(D)"
"CENSUS","2014","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","ALMONDS","ALMONDS, ORGANIC - SALES IN ORGANIC MARKETS, MEASURED IN $","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)"," (D)","(D)"
"CENSUS","2014","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","ALMONDS","ALMONDS, ORGANIC - SALES IN ORGANIC MARKETS, MEASURED IN $","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA EXEMPT)","11,586","80.1"
"CENSUS","2014","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","ALMONDS","ALMONDS, ORGANIC - SALES IN ORGANIC MARKETS, MEASURED IN LB","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED & EXEMPT)"," (D)","(D)"
"CENSUS","2014","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","ALMONDS","ALMONDS, ORGANIC - SALES IN ORGANIC MARKETS, MEASURED IN LB","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)"," (D)","(D)"
"CENSUS","2014","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","ALMONDS","ALMONDS, ORGANIC - SALES IN ORGANIC MARKETS, MEASURED IN LB","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA EXEMPT)","2,576","73.0"
"CENSUS","2014","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","ALMONDS","ALMONDS, ORGANIC - SALES, MEASURED IN $","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED & EXEMPT)","32,319,015","33.5"
"CENSUS","2014","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","ALMONDS","ALMONDS, ORGANIC - SALES, MEASURED IN $","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","32,307,429","33.5"
"CENSUS","2014","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","ALMONDS","ALMONDS, ORGANIC - SALES, MEASURED IN $","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA EXEMPT)","11,586","80.1"
"CENSUS","2014","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","ALMONDS","ALMONDS, ORGANIC - SALES, MEASURED IN LB","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED & EXEMPT)","7,522,524","38.0"
"CENSUS","2014","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","ALMONDS","ALMONDS, ORGANIC - SALES, MEASURED IN LB","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","7,519,947","38.0"
"CENSUS","2014","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","ALMONDS","ALMONDS, ORGANIC - SALES, MEASURED IN LB","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA EXEMPT)","2,576","73.0"
"CENSUS","2014","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","ALMONDS","ALMONDS, ORGANIC - ACRES HARVESTED","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED & EXEMPT)","6,162","37.3"
"CENSUS","2014","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","ALMONDS","ALMONDS, ORGANIC - ACRES HARVESTED","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","6,157","37.4"
"CENSUS","2014","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","ALMONDS","ALMONDS, ORGANIC - ACRES HARVESTED","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA EXEMPT)","5","(H)"
"CENSUS","2014","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","ALMONDS","ALMONDS, ORGANIC - OPERATIONS WITH AREA HARVESTED","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED & EXEMPT)","99","19.5"
"CENSUS","2014","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","ALMONDS","ALMONDS, ORGANIC - OPERATIONS WITH AREA HARVESTED","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","90","21.3"
"CENSUS","2014","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","ALMONDS","ALMONDS, ORGANIC - OPERATIONS WITH AREA HARVESTED","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA EXEMPT)","9","50.9"
"CENSUS","2014","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","ALMONDS","ALMONDS, ORGANIC - OPERATIONS WITH SALES","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED & EXEMPT)","99","19.5"
"CENSUS","2014","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","ALMONDS","ALMONDS, ORGANIC - OPERATIONS WITH SALES","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","90","21.3"
"CENSUS","2014","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","ALMONDS","ALMONDS, ORGANIC - OPERATIONS WITH SALES","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA EXEMPT)","9","50.9"
"CENSUS","2014","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","ALMONDS","ALMONDS, ORGANIC - OPERATIONS WITH SALES IN CONVENTIONAL MARKETS","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED & EXEMPT)","7","92.5"
"CENSUS","2014","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","ALMONDS","ALMONDS, ORGANIC - OPERATIONS WITH SALES IN CONVENTIONAL MARKETS","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","7","92.5"
"CENSUS","2014","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","ALMONDS","ALMONDS, ORGANIC - OPERATIONS WITH SALES IN ORGANIC MARKETS","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED & EXEMPT)","97","18.7"
"CENSUS","2014","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","ALMONDS","ALMONDS, ORGANIC - OPERATIONS WITH SALES IN ORGANIC MARKETS","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","88","20.5"
"CENSUS","2014","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","ALMONDS","ALMONDS, ORGANIC - OPERATIONS WITH SALES IN ORGANIC MARKETS","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA EXEMPT)","9","50.9"
"CENSUS","2014","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","ALMONDS","ALMONDS, ORGANIC - PRODUCTION, MEASURED IN LB","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED & EXEMPT)","7,611,429","37.9"
"CENSUS","2014","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","ALMONDS","ALMONDS, ORGANIC - PRODUCTION, MEASURED IN LB","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","7,608,853","37.9"
"CENSUS","2014","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","ALMONDS","ALMONDS, ORGANIC - PRODUCTION, MEASURED IN LB","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA EXEMPT)","2,576","73.0"
"CENSUS","2014","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","ALMONDS","ALMONDS, ORGANIC - SALES IN CONVENTIONAL MARKETS, MEASURED IN $","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED & EXEMPT)"," (D)","(D)"
"CENSUS","2014","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","ALMONDS","ALMONDS, ORGANIC - SALES IN CONVENTIONAL MARKETS, MEASURED IN $","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)"," (D)","(D)"
"CENSUS","2014","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","ALMONDS","ALMONDS, ORGANIC - SALES IN CONVENTIONAL MARKETS, MEASURED IN LB","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED & EXEMPT)"," (D)","(D)"
"CENSUS","2014","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","ALMONDS","ALMONDS, ORGANIC - SALES IN CONVENTIONAL MARKETS, MEASURED IN LB","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)"," (D)","(D)"
